#{"t_start": 1781127536.6429806, "env_id": "None"}
r,l,t
-132.991275,200,67.895089
-130.956051,200,67.981391
-128.801953,200,68.07326
-130.352298,200,68.159002
-129.428935,200,68.24462
-136.563539,200,68.329922
-129.045903,200,68.416009
-135.600189,200,68.500357
-139.546628,200,68.586443
-128.877872,200,68.671416
-131.866622,200,68.758617
-121.955251,200,68.841912
-132.18679,200,68.928581
-122.656467,200,69.021899
-123.963297,200,69.108791
-152.462305,200,69.195889
-131.720342,200,69.283072
-118.284849,200,69.372856
-122.821712,200,69.457826
-138.746805,200,69.550938
-127.108473,200,69.635289
-130.228601,200,69.717875
-136.261239,200,69.801474
-119.564617,200,69.886393
-120.703907,200,69.968272
-131.479065,200,70.051826
-129.359051,200,70.137016
-117.926208,200,70.221476
-131.809497,200,70.30467
-131.177171,200,70.388649
-131.313865,200,70.473877
-114.30749,200,70.558074
-127.679821,200,70.642241
-126.841891,200,70.727519
-127.082503,200,70.808667
-135.625709,200,70.892949
-128.215472,200,70.974835
-121.538022,200,71.060445
-119.441381,200,71.146363
-130.970514,200,71.229542
-121.365796,200,71.311408
-146.896297,200,71.393016
-134.356449,200,71.477839
-130.709272,200,71.562251
-124.751471,200,71.648144
-124.432559,200,71.734588
-134.595683,200,71.821212
-121.543807,200,71.906166
-132.425654,200,71.991049
-126.182144,200,72.074114
-143.476881,200,72.161966
-127.430375,200,72.249308
-138.719201,200,72.331857
-122.121802,200,72.41862
-135.394541,200,72.504314
-130.060337,200,72.587572
-141.080708,200,72.670073
-109.9927,200,72.752496
-119.37468,200,72.832745
-131.750396,200,72.919997
-124.581351,200,73.002769
-146.241009,200,73.086447
-134.544896,200,73.17479
-134.477709,200,73.262917
-127.453519,200,73.351416
-119.433218,200,73.435707
-132.570611,200,73.52001
-136.283612,200,73.605143
-119.54264,200,73.692698
-124.258733,200,73.778808
-129.124524,200,73.861914
-136.034426,200,73.945817
-123.686441,200,74.030093
-133.044236,200,74.114877
-134.821759,200,74.199924
-126.936098,200,74.28339
-137.319555,200,74.367876
-129.022387,200,74.45057
-137.219747,200,74.533816
-123.343949,200,74.61906
-144.671082,200,74.704815
-128.984558,200,74.791142
-132.546179,200,74.872924
-121.829153,200,74.955978
-116.743345,200,75.037499
-133.023398,200,75.120079
-117.824369,200,75.219771
-113.832179,200,75.307341
-136.119267,200,75.401927
-128.324492,200,75.489776
-134.320292,200,75.57812
-140.239188,200,75.665098
-133.403716,200,75.752122
-137.676441,200,75.836969
-137.650474,200,75.922635
-134.578367,200,76.011389
-120.999851,200,76.103999
-136.234633,200,76.193783
-129.470718,200,76.279746
-117.542895,200,76.372781
-125.874839,200,76.457916
-118.433506,200,76.543706
-143.516119,200,76.636977
-111.25,200,76.719667
-114.477514,200,76.804309
-126.293669,200,76.900916
-138.526847,200,76.989147
-115.439965,200,77.07546
-123.385089,200,77.161037
-128.068133,200,77.254452
-110.522337,200,77.3448
-143.320557,200,77.430152
-124.057629,200,77.51417
-132.283775,200,77.601977
-130.951924,200,77.68833
-130.789448,200,77.77767
-115.501674,200,77.866177
-139.488177,200,77.957442
-141.531941,200,78.044679
-120.901836,200,78.141533
-121.859815,200,78.232247
-124.58038,200,78.32409
-128.699322,200,78.411306
-130.777987,200,78.497378
-130.600159,200,78.584772
-135.541435,200,78.670012
-128.010209,200,78.756458
-129.445199,200,78.842017
-130.601929,200,78.929324
-134.341456,200,79.014205
-123.958036,200,79.099229
-133.898525,200,79.188707
-135.187815,200,79.277014
-131.108739,200,79.365414
-124.488825,200,79.452681
-131.261524,200,79.539637
-121.694062,200,79.629723
-127.436238,200,79.717964
-143.241859,200,79.801822
-136.799867,200,79.885363
-139.764857,200,79.973977
-124.768934,200,80.059387
-125.752406,200,80.146772
-129.650439,200,80.234181
-121.777461,200,80.317283
-116.205138,200,80.407632
-125.817986,200,80.494668
-129.612766,200,80.579764
-127.262915,200,80.665635
-133.319221,200,80.762748
-128.608737,200,80.859218
-116.419835,200,80.953563
-142.891958,200,81.053212
-144.690886,200,81.14521
-142.823647,200,81.231831
-128.330883,200,81.317389
-123.92413,200,81.402529
-132.368606,200,81.488571
-134.767436,200,81.5762
-136.965217,200,81.663399
-134.141048,200,81.748504
-136.405929,200,81.834925
-130.315994,200,81.917167
-122.619688,200,82.009157
-134.18028,200,82.099584
-118.042533,200,82.190303
-129.189324,200,82.277349
-123.992333,200,82.365101
-125.595174,200,82.454921
-147.660023,200,82.542288
-127.216219,200,82.631052
-144.466266,200,82.718544
-133.38329,200,82.801692
-124.010551,200,82.890638
-147.486979,200,82.973426
-138.355685,200,83.057505
-137.020337,200,83.138998
-135.267152,200,83.22436
-137.890817,200,83.307085
-128.982252,200,83.391558
-117.67896,200,83.476847
-128.229204,200,83.561792
-120.019573,200,83.644387
-134.698404,200,83.728134
-130.792817,200,83.812435
-125.844786,200,83.900664
-117.492524,200,83.991556
-112.342509,200,84.077039
-128.874423,200,84.163841
-135.209,200,84.252035
-108.515809,200,84.335707
-134.99819,200,84.423468
-130.059575,200,84.510054
-126.377844,200,84.594899
-123.845217,200,84.679036
-133.109379,200,84.763486
-137.867715,200,84.850507
-125.8814,200,84.936837
-124.553824,200,85.022356
-122.3277,200,85.107542
-124.161596,200,85.193779
-143.226473,200,85.27775
-123.533911,200,85.362192
-116.103958,200,85.446953
-124.029041,200,85.53438
-132.409783,200,85.622169
-127.347578,200,85.708939
-134.732642,200,85.794497
-131.360357,200,85.878702
-128.187837,200,85.969704
-128.217543,200,86.059463
-139.325023,200,86.147457
-128.606148,200,86.239999
-131.333436,200,86.328007
-138.296574,200,86.415927
-127.10997,200,86.504579
-144.916137,200,86.591142
-132.610976,200,86.677634
-131.666685,200,86.762927
-140.444101,200,86.849381
-135.318973,200,86.935132
