#{"t_start": 1781207820.7434273, "env_id": "None"}
r,l,t
-159.465636,200,81.034699
-151.153297,200,81.122367
-166.897918,200,81.209849
-155.729568,200,81.30589
-166.500633,200,81.401348
-148.267412,200,81.496593
-151.010453,200,81.589733
-160.212097,200,81.685713
-163.283323,200,81.778613
-169.976272,200,81.871268
-170.567799,200,81.968216
-157.69936,200,82.066289
-160.8108,200,82.164594
-166.333605,200,82.261369
-149.445206,200,82.358276
-159.923991,200,82.455654
-150.499502,200,82.5534
-168.421233,200,82.651688
-167.301732,200,82.747801
-144.866035,200,82.840382
-177.117972,200,82.927954
-165.286162,200,83.01319
-159.689266,200,83.100305
-175.685056,200,83.185689
-159.195355,200,83.270659
-154.15892,200,83.354985
-178.515767,200,83.442799
-164.251894,200,83.533268
-167.455943,200,83.61891
-168.75649,200,83.703964
-176.015846,200,83.790206
-163.998313,200,83.875279
-167.151854,200,83.958649
-148.748692,200,84.046831
-151.954656,200,84.154968
-167.577613,200,84.253992
-176.812337,200,84.356265
-143.760146,200,84.443666
-172.248006,200,84.546823
-164.218434,200,84.650755
-155.13977,200,84.751591
-154.069968,200,84.84413
-167.508564,200,84.943339
-150.438667,200,85.054528
-163.86778,200,85.147082
-178.868884,200,85.244771
-151.097621,200,85.337472
-162.696057,200,85.429435
-155.094951,200,85.52149
-166.66958,200,85.613494
-150.356422,200,85.70632
-159.547961,200,85.798437
-161.280116,200,85.892182
-141.795092,200,85.988923
-179.313437,200,86.085563
-147.980685,200,86.181736
-151.844602,200,86.277579
-151.383804,200,86.373734
-160.096975,200,86.468992
-171.514452,200,86.558335
-172.640355,200,86.648196
-174.672245,200,86.730623
-156.177479,200,86.817558
-159.295316,200,86.90345
-166.475717,200,86.998165
-184.333937,200,87.091297
-156.993923,200,87.186144
-154.728494,200,87.278496
-156.266086,200,87.370476
-178.043364,200,87.463098
-166.606161,200,87.555651
-162.673222,200,87.648109
-155.726867,200,87.745303
-166.016722,200,87.838576
-159.669798,200,87.931503
-166.258362,200,88.026792
-166.181992,200,88.126729
-150.647325,200,88.223135
-161.804844,200,88.317611
-152.044281,200,88.410211
-157.947536,200,88.503438
-160.309055,200,88.596002
-157.662512,200,88.689948
-155.034155,200,88.782576
-167.966059,200,88.875142
